Condition,CorrectTuringReply,Sychronize,NumberImage,Number,Partner,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Block.thisRepN,Block.thisTrialN,Block.thisN,Block.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,textLeft.started,textLeft.stopped,textRight.started,textRight.stopped,key_resp_Istr.keys,key_resp_Istr.rt,key_resp_Istr.started,key_resp_Istr.stopped,SychroLeftPr.started,SychroLeftPr.stopped,SychroRightPr.started,SychroRightPr.stopped,NumberLeftPr.started,NumberLeftPr.stopped,NumberRightPr.started,NumberRightPr.stopped,CrossLeftPr.started,CrossLeftPr.stopped,CrossRightPr.started,CrossRightPr.stopped,key_respPrLeft.keys,key_respPrLeft.rt,key_respPrLeft.started,key_respPrLeft.stopped,key_respPrRight.keys,key_respPrRight.rt,key_respPrRight.started,key_respPrRight.stopped,RTPrLeft,RTPrRight,CompPr,SychronizedRTsPr,SychronizedRTsLeftCPr,SychronizedRTsRightCPr,FeedbackLeftLeftPr.started,FeedbackLeftLeftPr.stopped,FeedbackRightRightPr.started,FeedbackRightRightPr.stopped,LineLeftPr.started,LineLeftPr.stopped,LineRightPr.started,LineRightPr.stopped,CreditLeftPr.started,CreditLeftPr.stopped,CreditRightPr.started,CreditRightPr.stopped,text_StartExp.started,text_StartExp.stopped,key_startExp.keys,key_startExp.rt,key_startExp.started,key_startExp.stopped,SychroLeft.started,SychroLeft.stopped,SychroRight.started,SychroRight.stopped,NumberLeft.started,NumberLeft.stopped,NumberRight.started,NumberRight.stopped,CrossLeft.started,CrossLeft.stopped,CrossRight.started,CrossRight.stopped,key_respLeft.keys,key_respLeft.started,key_respLeft.stopped,key_respRight.keys,key_respRight.rt,key_respRight.started,key_respRight.stopped,RTLeft,RTRight,Comp,SychronizedRTs,SychronizedRTsLeftC,SychronizedRTsRightC,FeedbackLeftLeft.started,FeedbackLeftLeft.stopped,FeedbackLeftRight.started,FeedbackLeftRight.stopped,FeedbackRightLeft.started,FeedbackRightLeft.stopped,FeedbackRightRight.started,FeedbackRightRight.stopped,LineLeft.started,LineLeft.stopped,LineRight.started,LineRight.stopped,CreditLeft.started,CreditLeft.stopped,CreditRight.started,CreditRight.stopped,key_respLeft.rt,CorrectTuringReply,TuringtextLeft.started,TuringtextLeft.stopped,TuringtextRight.started,TuringtextRight.stopped,keyTuringLeft.keys,keyTuringLeft.corr,keyTuringLeft.rt,keyTuringLeft.started,keyTuringLeft.stopped,keyTuringRight.keys,keyTuringRight.corr,keyTuringRight.rt,keyTuringRight.started,keyTuringRight.stopped,RespTuringLeft,RespTuringRight,BlockText.started,BlockText.stopped,text_Pause.started,text_Pause.stopped,key_respPause.keys,key_respPause.started,key_respPause.stopped,key_respPause.rt,EndText.started,EndText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Computer.xlsx,c,Sychronize.jpg,Number7.jpg,7,Computer,,,,,0,7,7,1,0,9,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2846.0086080217716,None,2846.0086080217716,None,2846.4418903196565,None,2846.4418903196565,None,v,2846.4418903196565,None,t,9.106276269542832,2846.4418903196565,None,7.758814681656986,9.106276269542832,7,False,False,False,2855.6062283135434,None,2855.6062283135434,None,2855.6062283135434,None,2855.6062283135434,None,2855.6062283135434,None,2855.6062283135434,None,2856.6059149154707,None,2856.6059149154707,None,7.758814681656986,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,,,,,,,,,0,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,2857.605770887083,None,2857.605770887083,None,q,0,5.598229445240577,2857.605770887083,None,o,0,3.337781853771048,2857.605770887083,None,h,h,None,None,2863.2542944678025,None,"['space', 'space']",2864.237376745863,None,"[1.2583968710232512, 4.918299015122102]",,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number7.jpg,7,Computer,,,,,0,8,8,3,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2869.2194665432326,None,2869.2194665432326,None,2872.285380220508,None,2872.285380220508,None,2872.73519370535,None,2872.73519370535,None,v,2872.73519370535,None,t,9.234357923694006,2872.73519370535,None,8.927279136959442,9.234357923694006,7,False,False,False,2882.049586824578,None,2882.049586824578,None,2882.049586824578,None,2882.049586824578,None,2882.049586824578,None,2882.049586824578,None,2883.049305824874,None,2883.049305824874,None,8.927279136959442,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number10.jpg,10,Computer,,,,,0,8,8,3,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2884.0988130970245,None,2884.0988130970245,None,2884.5489573018385,None,2884.5489573018385,None,v,2884.5489573018385,None,t,11.319558573843096,2884.5489573018385,None,8.868555651895804,11.319558573843096,10,False,False,False,2895.9294248070773,None,2895.9294248070773,None,2895.9294248070773,None,2895.9294248070773,None,2895.9294248070773,None,2895.9294248070773,None,2896.9459389929116,None,2896.9459389929116,None,8.868555651895804,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number7.jpg,7,Computer,,,,,0,8,8,3,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2897.9955825948273,None,2897.9955825948273,None,2898.4454605556284,None,2898.4454605556284,None,v,2898.4454605556284,None,t,8.222394265039839,2898.4454605556284,None,6.92311065389822,8.222394265039839,7,False,True,False,2906.7267220133435,None,2906.7267220133435,None,2906.7267220133435,None,2906.7267220133435,None,2906.7267220133435,None,2906.7267220133435,None,2907.7265051688228,None,2907.7265051688228,None,6.92311065389822,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number8.jpg,8,Computer,,,,,0,8,8,3,0,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2908.77592936001,None,2908.77592936001,None,2909.2261386823357,None,2909.2261386823357,None,v,2909.2261386823357,None,t,8.876357563783131,2909.2261386823357,None,7.24156351315014,8.876357563783131,8,False,False,False,2918.1572520538484,None,2918.1572520538484,None,2918.1572520538484,None,2918.1572520538484,None,2918.1572520538484,None,2918.1572520538484,None,2919.1736151542245,None,2919.1736151542245,None,7.24156351315014,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number9.jpg,9,Computer,,,,,0,8,8,3,0,4,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2920.223335421585,None,2920.223335421585,None,2920.67331057749,None,2920.67331057749,None,v,2920.67331057749,None,t,11.360139293735301,2920.67331057749,None,8.74929180696563,11.360139293735301,9,False,True,False,2932.103685683225,None,2932.103685683225,None,2932.103685683225,None,2932.103685683225,None,2932.103685683225,None,2932.103685683225,None,2933.103461781634,None,2933.103461781634,None,8.74929180696563,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number10.jpg,10,Computer,,,,,0,8,8,3,0,5,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2934.1530896655304,None,2934.1530896655304,None,2934.603139883,None,2934.603139883,None,v,2934.603139883,None,t,10.725207630232035,2934.603139883,None,10.222188647675466,10.725207630232035,10,False,True,False,2945.383767968664,None,2945.383767968664,None,2945.383767968664,None,2945.383767968664,None,2945.383767968664,None,2945.383767968664,None,2946.3835241789657,None,2946.3835241789657,None,10.222188647675466,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number9.jpg,9,Computer,,,,,0,8,8,3,0,6,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2947.449688061458,None,2947.449688061458,None,2947.899818152132,None,2947.899818152132,None,v,2947.899818152132,None,t,10.187249093086393,2947.899818152132,None,8.344545734787062,10.187249093086393,9,False,False,False,2958.1471796900087,None,2958.1471796900087,None,2958.1471796900087,None,2958.1471796900087,None,2958.1471796900087,None,2958.1471796900087,None,2959.147020905929,None,2959.147020905929,None,8.344545734787062,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number6.jpg,6,Computer,,,,,0,8,8,3,0,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2960.1965564063603,None,2960.1965564063603,None,2960.6466348521108,None,2960.6466348521108,None,v,2960.6466348521108,None,t,7.212445720705546,2960.6466348521108,None,5.964942079096545,7.212445720705546,6,False,True,False,2967.911438259778,None,2967.911438259778,None,2967.911438259778,None,2967.911438259778,None,2967.911438259778,None,2967.911438259778,None,2968.9278748178394,None,2968.9278748178394,None,5.964942079096545,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number6.jpg,6,Computer,,,,,0,8,8,3,0,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2969.9774237908596,None,2969.9774237908596,None,2970.427560938603,None,2970.427560938603,None,v,2970.427560938603,None,t,6.454963542212681,2970.427560938603,None,6.179209165466091,6.454963542212681,6,False,True,False,2976.942520163172,None,2976.942520163172,None,2976.942520163172,None,2976.942520163172,None,2976.942520163172,None,2976.942520163172,None,2977.942287600631,None,2977.942287600631,None,6.179209165466091,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number8.jpg,8,Computer,,,,,0,8,8,3,0,9,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2979.0253483546285,None,2979.0253483546285,None,2979.4419820615694,None,2979.4419820615694,None,v,2979.4419820615694,None,t,9.307299159791,2979.4419820615694,None,7.931918839843092,9.307299159791,8,False,True,False,2988.8061756421375,None,2988.8061756421375,None,2988.8061756421375,None,2988.8061756421375,None,2988.8061756421375,None,2988.8061756421375,None,2989.805902341055,None,2989.805902341055,None,7.931918839843092,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,,,,,,,,,0,8,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,2990.805765690514,None,2990.805765690514,None,a,1,3.699458947257881,2990.805765690514,None,l,1,3.3747439005264823,2990.805765690514,None,c,c,2994.5713622166386,None,None,None,None,None,None,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number7.jpg,7,Computer,,,,,0,9,9,5,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2999.5868528065166,None,2999.5868528065166,None,3002.6528563010497,None,3002.6528563010497,None,3003.1026492562332,None,3003.1026492562332,None,v,3003.1026492562332,None,t,9.336330984291635,3003.1026492562332,None,6.66140112996527,9.336330984291635,7,False,False,False,3012.500243950086,None,3012.500243950086,None,3012.500243950086,None,3012.500243950086,None,3012.500243950086,None,3012.500243950086,None,3013.5167106610843,None,3013.5167106610843,None,6.66140112996527,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number9.jpg,9,Computer,,,,,0,9,9,5,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3014.5664681384505,None,3014.5664681384505,None,3015.016377214517,None,3015.016377214517,None,v,3015.016377214517,None,t,10.693246480045673,3015.016377214517,None,7.755003222194318,10.693246480045673,9,False,False,False,3025.763688550962,None,3025.763688550962,None,3025.763688550962,None,3025.763688550962,None,3025.763688550962,None,3025.763688550962,None,3026.763388304703,None,3026.763388304703,None,7.755003222194318,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number10.jpg,10,Computer,,,,,0,9,9,5,0,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3027.812951071087,None,3027.812951071087,None,3028.263042989426,None,3028.263042989426,None,v,3028.263042989426,None,t,10.602214444475976,3028.263042989426,None,9.126729262879962,10.602214444475976,10,False,False,False,3038.9269923632874,None,3038.9269923632874,None,3038.9269923632874,None,3038.9269923632874,None,3038.9269923632874,None,3038.9269923632874,None,3039.9267944445464,None,3039.9267944445464,None,9.126729262879962,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number8.jpg,8,Computer,,,,,0,9,9,5,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3040.976263544362,None,3040.976263544362,None,3041.4264324489222,None,3041.4264324489222,None,v,3041.4264324489222,None,t,8.101397267823813,3041.4264324489222,None,8.278375757552567,8.101397267823813,8,False,True,True,3049.757614017394,None,3049.757614017394,None,3049.757614017394,None,3049.757614017394,None,3049.757614017394,None,3049.757614017394,None,3050.774087785462,None,3050.774087785462,None,8.278375757552567,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number9.jpg,9,Computer,,,,,0,9,9,5,0,4,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3051.823809015151,None,3051.823809015151,None,3052.2736844097453,None,3052.2736844097453,None,v,3052.2736844097453,None,t,9.425302034585002,3052.2736844097453,None,7.602296883886083,9.425302034585002,9,False,False,False,3061.754677313861,None,3061.754677313861,None,3061.754677313861,None,3061.754677313861,None,3061.754677313861,None,3061.754677313861,None,3062.7543587833743,None,3062.7543587833743,None,7.602296883886083,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number7.jpg,7,Computer,,,,,0,9,9,5,0,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3063.8208280445406,None,3063.8208280445406,None,3064.270702476807,None,3064.270702476807,None,v,3064.270702476807,None,t,8.271388616496552,3064.270702476807,None,5.700461051227649,8.271388616496552,7,False,False,False,3072.601952049774,None,3072.601952049774,None,3072.601952049774,None,3072.601952049774,None,3072.601952049774,None,3072.601952049774,None,3073.6016604644647,None,3073.6016604644647,None,5.700461051227649,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number6.jpg,6,Computer,,,,,0,9,9,5,0,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3074.6677348504754,None,3074.6677348504754,None,3075.1013283010006,None,3075.1013283010006,None,v,3075.1013283010006,None,t,7.376486355315137,3075.1013283010006,None,6.928817578263079,7.376486355315137,6,False,False,False,3082.5494622031338,None,3082.5494622031338,None,3082.5494622031338,None,3082.5494622031338,None,3082.5494622031338,None,3082.5494622031338,None,3083.5492042992955,None,3083.5492042992955,None,6.928817578263079,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number10.jpg,10,Computer,,,,,0,9,9,5,0,7,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3084.615607480623,None,3084.615607480623,None,3085.0488628333305,None,3085.0488628333305,None,v,3085.0488628333305,None,t,11.967107637322442,3085.0488628333305,None,8.384335742039184,11.967107637322442,10,False,False,False,3097.0958379003805,None,3097.0958379003805,None,3097.0958379003805,None,3097.0958379003805,None,3097.0958379003805,None,3097.0958379003805,None,3098.095548881278,None,3098.095548881278,None,8.384335742039184,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number8.jpg,8,Computer,,,,,0,9,9,5,0,8,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3099.145092401107,None,3099.145092401107,None,3099.5952042075533,None,3099.5952042075533,None,v,3099.5952042075533,None,t,8.328395308844847,3099.5952042075533,None,8.984840771646304,8.328395308844847,8,False,False,False,3108.642904548956,None,3108.642904548956,None,3108.642904548956,None,3108.642904548956,None,3108.642904548956,None,3108.642904548956,None,3109.6426700617594,None,3109.6426700617594,None,8.984840771646304,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number6.jpg,6,Computer,,,,,0,9,9,5,0,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3110.709115906284,None,3110.709115906284,None,3111.14228176251,None,3111.14228176251,None,v,3111.14228176251,None,t,6.23255131372116,3111.14228176251,None,6.4770024516901685,6.23255131372116,6,False,False,True,3117.6739611110524,None,3117.6739611110524,None,3117.6739611110524,None,3117.6739611110524,None,3117.6739611110524,None,3117.6739611110524,None,3118.6904358414486,None,3118.6904358414486,None,6.4770024516901685,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,,,,,,,,,0,9,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,3119.690180824593,None,3119.690180824593,None,q,0,4.8525498958915705,3119.690180824593,None,l,1,2.6278601583799173,3119.690180824593,None,h,c,3124.6056271794723,None,None,None,None,None,None,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Human.xlsx,h,Sychronize.jpg,Number6.jpg,6,Human,,,,,1,0,10,8,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3129.604316168293,None,3129.604316168293,None,3132.6866471570756,None,3132.6866471570756,None,3133.1368924063036,None,3133.1368924063036,None,v,3133.1368924063036,None,t,6.831462087012369,3133.1368924063036,None,7.628504276424792,6.831462087012369,6,False,False,False,3140.818306104269,None,3140.818306104269,None,3140.818306104269,None,3140.818306104269,None,3140.818306104269,None,3140.818306104269,None,3141.8180071411134,None,3141.8180071411134,None,7.628504276424792,h,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Human.xlsx,h,Sychronize.jpg,Number10.jpg,10,Human,,,,,1,0,10,8,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3142.884128681185,None,3142.884128681185,None,3143.317614671777,None,3143.317614671777,None,v,3143.317614671777,None,t,11.166237949651077,3143.317614671777,None,7.906946755367244,11.166237949651077,10,False,False,False,3154.548222724985,None,3154.548222724985,None,3154.548222724985,None,3154.548222724985,None,3154.548222724985,None,3154.548222724985,None,3155.5645636918225,None,3155.5645636918225,None,7.906946755367244,h,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Human.xlsx,h,Sychronize.jpg,Number6.jpg,6,Human,,,,,1,0,10,8,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3156.6141989535645,None,3156.6141989535645,None,3157.0475287262852,None,3157.0475287262852,None,v,3157.0475287262852,None,t,7.223546171363523,3157.0475287262852,None,6.795959249910993,7.223546171363523,6,False,False,False,3164.3456726205886,None,3164.3456726205886,None,3164.3456726205886,None,3164.3456726205886,None,3164.3456726205886,None,3164.3456726205886,None,3165.3454355671847,None,3165.3454355671847,None,6.795959249910993,h,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Human.xlsx,h,Sychronize.jpg,Number7.jpg,7,Human,,,,,1,0,10,8,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3166.3949938427068,None,3166.3949938427068,None,3166.8450780624235,None,3166.8450780624235,None,v,3166.8450780624235,None,t,7.308493087760326,3166.8450780624235,None,5.749750195754132,7.308493087760326,7,False,False,False,3174.209866040769,None,3174.209866040769,None,3174.209866040769,None,3174.209866040769,None,3174.209866040769,None,3174.209866040769,None,3175.2095821540806,None,3175.2095821540806,None,5.749750195754132,h,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Human.xlsx,h,Sychronize.jpg,Number8.jpg,8,Human,,,,,1,0,10,8,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3176.259068255021,None,3176.259068255021,None,3176.70921438449,None,3176.70921438449,None,v,3176.70921438449,None,t,9.219274719232999,3176.70921438449,None,7.528635185076382,9.219274719232999,8,False,False,False,3185.9903568343398,None,3185.9903568343398,None,3185.9903568343398,None,3185.9903568343398,None,3185.9903568343398,None,3185.9903568343398,None,3187.0066410238396,None,3187.0066410238396,None,7.528635185076382,h,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Human.xlsx,h,Sychronize.jpg,Number10.jpg,10,Human,,,,,1,0,10,8,0,5,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3188.0562137342777,None,3188.0562137342777,None,3188.506383601165,None,3188.506383601165,None,v,3188.506383601165,None,t,11.113172631013185,3188.506383601165,None,10.398341139415606,11.113172631013185,10,False,False,False,3199.686848283576,None,3199.686848283576,None,3199.686848283576,None,3199.686848283576,None,3199.686848283576,None,3199.686848283576,None,3200.686541621798,None,3200.686541621798,None,10.398341139415606,h,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Human.xlsx,h,Sychronize.jpg,Number9.jpg,9,Human,,,,,1,0,10,8,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3201.736104388183,None,3201.736104388183,None,3202.186302162575,None,3202.186302162575,None,v,3202.186302162575,None,t,9.86420689276838,3202.186302162575,None,9.305358786261422,9.86420689276838,9,False,False,False,3212.10035538764,None,3212.10035538764,None,3212.10035538764,None,3212.10035538764,None,3212.10035538764,None,3212.10035538764,None,3213.1001699791595,None,3213.1001699791595,None,9.305358786261422,h,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Human.xlsx,h,Sychronize.jpg,Number9.jpg,9,Human,,,,,1,0,10,8,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3214.1666373156704,None,3214.1666373156704,None,3214.6164713301714,None,3214.6164713301714,None,v,3214.6164713301714,None,t,10.641224966246227,3214.6164713301714,None,10.714289059520524,10.641224966246227,9,True,False,False,3225.380447937908,None,3225.380447937908,None,3225.380447937908,None,3225.380447937908,None,3225.380447937908,None,3225.380447937908,None,3226.3802477737354,None,3226.3802477737354,None,10.714289059520524,h,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Human.xlsx,h,Sychronize.jpg,Number7.jpg,7,Human,,,,,1,0,10,8,0,8,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3227.446268590167,None,3227.446268590167,None,3227.879812320426,None,3227.879812320426,None,v,3227.879812320426,None,t,8.269335329842761,3227.879812320426,None,7.1899272512291645,8.269335329842761,7,False,False,False,3236.2109810578613,None,3236.2109810578613,None,3236.2109810578613,None,3236.2109810578613,None,3236.2109810578613,None,3236.2109810578613,None,3237.227467656966,None,3237.227467656966,None,7.1899272512291645,h,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Human.xlsx,h,Sychronize.jpg,Number8.jpg,8,Human,,,,,1,0,10,8,0,9,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3238.276899226,None,3238.276899226,None,3238.7270665266806,None,3238.7270665266806,None,v,3238.7270665266806,None,t,9.481319454001095,3238.7270665266806,None,10.385480912068488,9.481319454001095,8,False,False,False,3249.191171541017,None,3249.191171541017,None,3249.191171541017,None,3249.191171541017,None,3249.191171541017,None,3249.191171541017,None,3250.1908642376875,None,3250.1908642376875,None,10.385480912068488,h,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
