Condition,CorrectTuringReply,Sychronize,NumberImage,Number,Partner,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Block.thisRepN,Block.thisTrialN,Block.thisN,Block.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,key_resp_Istr.keys,key_resp_Istr.rt,key_resp_Istr.started,key_resp_Istr.stopped,key_respPrLeft.keys,key_respPrRight.keys,key_respPrRight.rt,RTPrLeft,RTPrRight,CompPr,SychronizedRTsPr,SychronizedRTsLeftCPr,SychronizedRTsRightCPr,CreditLeftPr.started,CreditLeftPr.stopped,CreditRightPr.started,CreditRightPr.stopped,key_respPrLeft.rt,text_StartExp.started,text_StartExp.stopped,key_startExp.keys,key_startExp.rt,key_startExp.started,key_startExp.stopped,SychroLeft.started,SychroLeft.stopped,SychroRight.started,SychroRight.stopped,NumberLeft.started,NumberLeft.stopped,NumberRight.started,NumberRight.stopped,CrossLeft.started,CrossLeft.stopped,CrossRight.started,CrossRight.stopped,key_respLeft.keys,key_respLeft.rt,key_respLeft.started,key_respLeft.stopped,key_respRight.keys,key_respRight.rt,key_respRight.started,key_respRight.stopped,RTLeft,RTRight,Comp,SychronizedRTs,SychronizedRTsLeftC,SychronizedRTsRightC,FeedbackLeftLeft.started,FeedbackLeftLeft.stopped,FeedbackLeftRight.started,FeedbackLeftRight.stopped,FeedbackRightLeft.started,FeedbackRightLeft.stopped,FeedbackRightRight.started,FeedbackRightRight.stopped,textLeftLeft.started,textLeftLeft.stopped,textLeftRight.started,textLeftRight.stopped,textRightLeft.started,textRightLeft.stopped,textRightRight.started,textRightRight.stopped,CreditLeft.started,CreditLeft.stopped,CreditRight.started,CreditRight.stopped,BlankLeft.started,BlankLeft.stopped,BlankRight.started,BlankRight.stopped,CorrectTuringReply,TuringtextLeft.started,TuringtextLeft.stopped,TuringtextRight.started,TuringtextRight.stopped,keyTuringLeft.keys,keyTuringLeft.corr,keyTuringLeft.rt,keyTuringLeft.started,keyTuringLeft.stopped,keyTuringRight.keys,keyTuringRight.corr,keyTuringRight.rt,keyTuringRight.started,keyTuringRight.stopped,RespTuringLeft,RespTuringRight,ScoreLeft.started,ScoreLeft.stopped,ScoreRight.started,ScoreRight.stopped,BlockText.started,BlockText.stopped,text_Pause.started,text_Pause.stopped,text_LongPause.started,text_LongPause.stopped,key_respPause.keys,key_respPause.started,key_respPause.stopped,key_respPause.rt,QuestImageLeft.started,QuestImageLeft.stopped,QuestImageRight.started,QuestImageRight.stopped,respQuestLeft.keys,respQuestLeft.rt,respQuestLeft.started,respQuestLeft.stopped,respQuestRight.keys,respQuestRight.rt,respQuestRight.started,respQuestRight.stopped,RespInclusionLeft,RespInclusionRight,EndText.started,EndText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Computer.xlsx,c,Sychronize.jpg,Number9.jpg,9,Computer,,,,,0,8,8,7,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,1382.5618154900812,None,1382.5618154900812,None,1385.6246955283195,None,1385.6246955283195,None,1386.0580944636113,None,1386.0580944636113,None,v,6.666457831092885,1386.0580944636113,None,t,4.605310711083803,1386.0580944636113,None,6.666457831092885,4.605310711083803,8.362227551107368,False,False,False,1392.80795307455,None,1392.80795307455,None,1392.80795307455,None,1392.80795307455,None,1392.80795307455,None,1392.80795307455,None,1392.80795307455,None,1392.80795307455,None,1393.822721695321,None,1393.822721695321,None,1394.8058615108976,None,1394.8058615108976,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Computer.xlsx,c,Sychronize.jpg,Number10.jpg,10,Computer,,,,,0,8,8,7,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1395.8560157316379,None,1395.8560157316379,None,1396.3060849425055,None,1396.3060849425055,None,v,6.258194229914807,1396.3060849425055,None,t,5.217307047639224,1396.3060849425055,None,6.258194229914807,5.217307047639224,9.915926183731187,False,False,False,1402.63916132147,None,1402.63916132147,None,1402.63916132147,None,1402.63916132147,None,1402.63916132147,None,1402.63916132147,None,1402.63916132147,None,1402.63916132147,None,1403.6373937577082,None,1403.6373937577082,None,1404.6205942029683,None,1404.6205942029683,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Computer.xlsx,c,Sychronize.jpg,Number7.jpg,7,Computer,,,,,0,8,8,7,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1405.6707410454928,None,1405.6707410454928,None,1406.1208599791162,None,1406.1208599791162,None,v,5.799130974549371,1406.1208599791162,None,t,3.9103530796828636,1406.1208599791162,None,5.799130974549371,3.9103530796828636,6.696639954394137,False,False,False,1412.019066912393,None,1412.019066912393,None,1412.019066912393,None,1412.019066912393,None,1412.019066912393,None,1412.019066912393,None,1412.019066912393,None,1412.019066912393,None,1413.0188077124803,None,1413.0188077124803,None,1414.0020668626703,None,1414.0020668626703,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Computer.xlsx,c,Sychronize.jpg,Number6.jpg,6,Computer,,,,,0,8,8,7,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1415.0523647982136,None,1415.0523647982136,None,1415.5022184368763,None,1415.5022184368763,None,v,4.161521644637105,1415.5022184368763,None,t,2.5603671143317115,1415.5022184368763,None,4.161521644637105,2.5603671143317115,5.805666631753798,False,False,False,1419.7508370264504,None,1419.7508370264504,None,1419.7508370264504,None,1419.7508370264504,None,1419.7508370264504,None,1419.7508370264504,None,1419.7508370264504,None,1419.7508370264504,None,1420.7340278479505,None,1420.7340278479505,None,1421.717173758575,None,1421.717173758575,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Computer.xlsx,c,Sychronize.jpg,Number8.jpg,8,Computer,,,,,0,8,8,7,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1422.7841188726725,None,1422.7841188726725,None,1423.2172714397302,None,1423.2172714397302,None,v,5.546173031981198,1423.2172714397302,None,t,3.065333776025909,1423.2172714397302,None,5.546173031981198,3.065333776025909,8.30078391207547,False,False,False,1428.8338210975253,None,1428.8338210975253,None,1428.8338210975253,None,1428.8338210975253,None,1428.8338210975253,None,1428.8338210975253,None,1428.8338210975253,None,1428.8338210975253,None,1429.8487671162566,None,1429.8487671162566,None,1430.8319617872603,None,1430.8319617872603,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Computer.xlsx,c,Sychronize.jpg,Number6.jpg,6,Computer,,,,,0,8,8,7,0,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1431.8818795843172,None,1431.8818795843172,None,1432.3317755675207,None,1432.3317755675207,None,v,3.919385940009306,1432.3317755675207,None,t,2.862362600789311,1432.3317755675207,None,3.919385940009306,2.862362600789311,5.665771734956008,False,False,False,1436.3326211751564,None,1436.3326211751564,None,1436.3326211751564,None,1436.3326211751564,None,1436.3326211751564,None,1436.3326211751564,None,1436.3326211751564,None,1436.3326211751564,None,1437.3306871203622,None,1437.3306871203622,None,1438.3137178666684,None,1438.3137178666684,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Computer.xlsx,c,Sychronize.jpg,Number8.jpg,8,Computer,,,,,0,8,8,7,0,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1439.3976226107006,None,1439.3976226107006,None,1439.8137812230834,None,1439.8137812230834,None,v,5.633133961123349,1439.8137812230834,None,t,2.800400348380208,1439.8137812230834,None,5.633133961123349,2.800400348380208,7.809377255731102,False,False,False,1445.5457550400424,None,1445.5457550400424,None,1445.5457550400424,None,1445.5457550400424,None,1445.5457550400424,None,1445.5457550400424,None,1445.5457550400424,None,1445.5457550400424,None,1446.5454204540165,None,1446.5454204540165,None,1447.5285884992863,None,1447.5285884992863,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Computer.xlsx,c,Sychronize.jpg,Number10.jpg,10,Computer,,,,,0,8,8,7,0,7,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1448.5790840426844,None,1448.5790840426844,None,1449.012028415752,None,1449.012028415752,None,v,6.54258818170365,1449.012028415752,None,t,4.46223428400026,1449.012028415752,None,6.54258818170365,4.46223428400026,9.787062772451467,False,False,False,1455.6118247128506,None,1455.6118247128506,None,1455.6118247128506,None,1455.6118247128506,None,1455.6118247128506,None,1455.6118247128506,None,1455.6118247128506,None,1455.6118247128506,None,1456.6434233636,None,1456.6434233636,None,1457.6261689258436,None,1457.6261689258436,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Computer.xlsx,c,Sychronize.jpg,Number9.jpg,9,Computer,,,,,0,8,8,7,0,8,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1458.6772816729936,None,1458.6772816729936,None,1459.126896321638,None,1459.126896321638,None,v,5.8994313962311935,1459.126896321638,None,t,3.898322097594246,1459.126896321638,None,5.8994313962311935,3.898322097594246,8.600438171366697,False,False,False,1465.1251290786686,None,1465.1251290786686,None,1465.1251290786686,None,1465.1251290786686,None,1465.1251290786686,None,1465.1251290786686,None,1465.1251290786686,None,1465.1251290786686,None,1466.124913185672,None,1466.124913185672,None,1467.091409672198,None,1467.091409672198,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Computer.xlsx,c,Sychronize.jpg,Number7.jpg,7,Computer,,,,,0,8,8,7,0,9,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1468.1576355706966,None,1468.1576355706966,None,1468.5916292543025,None,1468.5916292543025,None,v,4.06244472353319,1468.5916292543025,None,t,3.7093226958713785,1468.5916292543025,None,4.06244472353319,3.7093226958713785,6.55791734699388,False,False,False,1472.707164728281,None,1472.707164728281,None,1472.707164728281,None,1472.707164728281,None,1472.707164728281,None,1472.707164728281,None,1472.707164728281,None,1472.707164728281,None,1473.740087287495,None,1473.740087287495,None,1474.7232216496077,None,1474.7232216496077,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Computer.xlsx,c,,,,,,,,,0,8,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1475.7236951385576,None,1475.7236951385576,None,a,0,1.7942517286674047,1475.7236951385576,None,l,1,2.9133239341281296,1475.7236951385576,None,c,c,1478.7229159348599,None,1478.7229159348599,None,1480.7220385688179,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Human.xlsx,h,Sychronize.jpg,Number9.jpg,9,Human,,,,,0,9,9,8,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,1485.7073215955543,None,1485.7073215955543,None,1488.7875433269655,None,1488.7875433269655,None,1489.2209348840415,None,1489.2209348840415,None,v,6.100409170158855,1489.2209348840415,None,t,4.215342517607496,1489.2209348840415,None,6.100409170158855,4.215342517607496,8.45865246741826,False,False,False,1495.418987676776,None,1495.418987676776,None,1495.418987676776,None,1495.418987676776,None,1495.418987676776,None,1495.418987676776,None,1495.418987676776,None,1495.418987676776,None,1496.421484079896,None,1496.421484079896,None,1497.4186652808448,None,1497.4186652808448,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Human.xlsx,h,Sychronize.jpg,Number9.jpg,9,Human,,,,,0,9,9,8,0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1498.4517783904903,None,1498.4517783904903,None,1498.9010940610178,None,1498.9010940610178,None,v,5.460016649103636,1498.9010940610178,None,t,6.415426885896522,1498.9010940610178,None,5.460016649103636,6.415426885896522,9.4917795315151,False,False,False,1505.3675592703257,None,1505.3675592703257,None,1505.3675592703257,None,1505.3675592703257,None,1505.3675592703257,None,1505.3675592703257,None,1505.3675592703257,None,1505.3675592703257,None,1506.3862684996711,None,1506.3862684996711,None,1507.3833755976748,None,1507.3833755976748,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Human.xlsx,h,Sychronize.jpg,Number7.jpg,7,Human,,,,,0,9,9,8,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1508.4175364138982,None,1508.4175364138982,None,1508.8833456036255,None,1508.8833456036255,None,v,4.081483406233929,1508.8833456036255,None,t,4.844329600919082,1508.8833456036255,None,4.081483406233929,4.844329600919082,7.363141421355755,False,False,False,1513.799015810232,None,1513.799015810232,None,1513.799015810232,None,1513.799015810232,None,1513.799015810232,None,1513.799015810232,None,1513.799015810232,None,1513.799015810232,None,1514.800623940384,None,1514.800623940384,None,1515.7816407546943,None,1515.7816407546943,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Human.xlsx,h,Sychronize.jpg,Number10.jpg,10,Human,,,,,0,9,9,8,0,3,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1516.848163064974,None,1516.848163064974,None,1517.2820232991207,None,1517.2820232991207,None,v,7.3904503438088796,1517.2820232991207,None,t,6.141261386110273,1517.2820232991207,None,7.3904503438088796,6.141261386110273,9.403056964478,False,False,False,1524.7630152520542,None,1524.7630152520542,None,1524.7630152520542,None,1524.7630152520542,None,1524.7630152520542,None,1524.7630152520542,None,1524.7630152520542,None,1524.7630152520542,None,1525.748407989644,None,1525.748407989644,None,1526.746116893386,None,1526.746116893386,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Human.xlsx,h,Sychronize.jpg,Number8.jpg,8,Human,,,,,0,9,9,8,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1527.7960824884467,None,1527.7960824884467,None,1528.2459938696647,None,1528.2459938696647,None,v,5.62617149217931,1528.2459938696647,None,t,5.429261681239041,1528.2459938696647,None,5.62617149217931,5.429261681239041,8.090243754076692,True,False,False,1533.9613022229278,None,1533.9613022229278,None,1533.9613022229278,None,1533.9613022229278,None,1533.9613022229278,None,1533.9613022229278,None,1533.9613022229278,None,1533.9613022229278,None,1534.9473464890116,None,1534.9473464890116,None,1535.927669430289,None,1535.927669430289,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Human.xlsx,h,Sychronize.jpg,Number6.jpg,6,Human,,,,,0,9,9,8,0,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1536.977450569967,None,1536.977450569967,None,1537.4278319114228,None,1537.4278319114228,None,v,3.3201147793670316,1537.4278319114228,None,t,4.819309751915171,1537.4278319114228,None,3.3201147793670316,4.819309751915171,5.560042905182622,False,False,False,1542.3429519597976,None,1542.3429519597976,None,1542.3429519597976,None,1542.3429519597976,None,1542.3429519597976,None,1542.3429519597976,None,1542.3429519597976,None,1542.3429519597976,None,1543.3285775923596,None,1543.3285775923596,None,1544.3259660249223,None,1544.3259660249223,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Human.xlsx,h,Sychronize.jpg,Number8.jpg,8,Human,,,,,0,9,9,8,0,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1545.3763085505489,None,1545.3763085505489,None,1545.8262504070044,None,1545.8262504070044,None,v,4.537394559688437,1545.8262504070044,None,t,5.172303462789387,1545.8262504070044,None,4.537394559688437,5.172303462789387,7.493219613410588,False,False,False,1551.0913204920307,None,1551.0913204920307,None,1551.0913204920307,None,1551.0913204920307,None,1551.0913204920307,None,1551.0913204920307,None,1551.0913204920307,None,1551.0913204920307,None,1552.0593170018137,None,1552.0593170018137,None,1553.0575388519173,None,1553.0575388519173,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Human.xlsx,h,Sychronize.jpg,Number10.jpg,10,Human,,,,,0,9,9,8,0,7,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1554.124343779923,None,1554.124343779923,None,1554.5578293290473,None,1554.5578293290473,None,v,7.241487384053471,1554.5578293290473,None,t,8.197298610810321,1554.5578293290473,None,7.241487384053471,8.197298610810321,9.997363392590245,False,False,False,1562.8389996423166,None,1562.8389996423166,None,1562.8389996423166,None,1562.8389996423166,None,1562.8389996423166,None,1562.8389996423166,None,1562.8389996423166,None,1562.8389996423166,None,1563.8244459521666,None,1563.8244459521666,None,1564.8219030342107,None,1564.8219030342107,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Human.xlsx,h,Sychronize.jpg,Number6.jpg,6,Human,,,,,0,9,9,8,0,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1565.8717483322826,None,1565.8717483322826,None,1566.3052925863367,None,1566.3052925863367,None,v,4.969719804253145,1566.3052925863367,None,t,3.613335643035498,1566.3052925863367,None,4.969719804253145,3.613335643035498,6.291836871598767,False,False,False,1571.3553528150296,None,1571.3553528150296,None,1571.3553528150296,None,1571.3553528150296,None,1571.3553528150296,None,1571.3553528150296,None,1571.3553528150296,None,1571.3553528150296,None,1572.33880251565,None,1572.33880251565,None,1573.353526546337,None,1573.353526546337,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Human.xlsx,h,Sychronize.jpg,Number7.jpg,7,Human,,,,,0,9,9,8,0,9,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1574.4038061967385,None,1574.4038061967385,None,1574.8535902235435,None,1574.8535902235435,None,v,4.46117951999895,1574.8535902235435,None,t,5.416214430185391,1574.8535902235435,None,4.46117951999895,5.416214430185391,6.816067014174971,False,False,False,1580.3687291986453,None,1580.3687291986453,None,1580.3687291986453,None,1580.3687291986453,None,1580.3687291986453,None,1580.3687291986453,None,1580.3687291986453,None,1580.3687291986453,None,1581.3538521501878,None,1581.3538521501878,None,1582.3350457208753,None,1582.3350457208753,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Human.xlsx,h,,,,,,,,,0,9,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,1583.336445015454,None,1583.336445015454,None,a,0,3.146046319152447,1583.336445015454,None,o,1,3.633332531353517,1583.336445015454,None,c,h,1587.0677737197593,None,1587.0677737197593,None,None,None,1589.0503611315607,None,1589.0503611315607,None,"['space', 'space']",1590.0335003055543,None,"[203.63854636326232, 207.45441882920568]",,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Computer.xlsx,c,Sychronize.jpg,Number9.jpg,9,Computer,,,,,1,0,10,1,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,1797.5456895984798,None,1797.5456895984798,None,1800.6084076367733,None,1800.6084076367733,None,1801.041478081086,None,1801.041478081086,None,v,5.766140086645464,1801.041478081086,None,t,4.725309363756423,1801.041478081086,None,5.766140086645464,4.725309363756423,8.532037478828112,False,False,False,1806.8909631297747,None,1806.8909631297747,None,1806.8909631297747,None,1806.8909631297747,None,1806.8909631297747,None,1806.8909631297747,None,1806.8909631297747,None,1806.8909631297747,None,1807.9065346928492,None,1807.9065346928492,None,1808.8897713876013,None,1808.8897713876013,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Computer.xlsx,c,Sychronize.jpg,Number6.jpg,6,Computer,,,,,1,0,10,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1809.9400462261228,None,1809.9400462261228,None,1810.3899066014174,None,1810.3899066014174,None,v,3.773508036641033,1810.3899066014174,None,t,4.752279627945427,1810.3899066014174,None,3.773508036641033,4.752279627945427,5.795734871514604,False,False,False,1815.2384745058598,None,1815.2384745058598,None,1815.2384745058598,None,1815.2384745058598,None,1815.2384745058598,None,1815.2384745058598,None,1815.2384745058598,None,1815.2384745058598,None,1816.2381986247647,None,1816.2381986247647,None,1817.2047599112684,None,1817.2047599112684,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Computer.xlsx,c,Sychronize.jpg,Number10.jpg,10,Computer,,,,,1,0,10,1,0,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1818.2715584234356,None,1818.2715584234356,None,1818.704930412201,None,1818.704930412201,None,v,6.842113890773362,1818.704930412201,None,t,5.501251569876331,1818.704930412201,None,6.842113890773362,5.501251569876331,10.439078834803272,False,False,False,1825.6205390267487,None,1825.6205390267487,None,1825.6205390267487,None,1825.6205390267487,None,1825.6205390267487,None,1825.6205390267487,None,1825.6205390267487,None,1825.6205390267487,None,1826.6359405700787,None,1826.6359405700787,None,1827.6193501717034,None,1827.6193501717034,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Computer.xlsx,c,Sychronize.jpg,Number8.jpg,8,Computer,,,,,1,0,10,1,0,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1828.6695255647137,None,1828.6695255647137,None,1829.119531579563,None,1829.119531579563,None,v,4.479283735686295,1829.119531579563,None,t,4.242305082789244,1829.119531579563,None,4.479283735686295,4.242305082789244,8.195558894134841,False,False,False,1833.684774731858,None,1833.684774731858,None,1833.684774731858,None,1833.684774731858,None,1833.684774731858,None,1833.684774731858,None,1833.684774731858,None,1833.684774731858,None,1834.6679206424815,None,1834.6679206424815,None,1835.6509549174998,None,1835.6509549174998,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Computer.xlsx,c,Sychronize.jpg,Number8.jpg,8,Computer,,,,,1,0,10,1,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1836.7012364926522,None,1836.7012364926522,None,1837.1513028163927,None,1837.1513028163927,None,v,4.911226917012755,1837.1513028163927,None,t,6.44623510522797,1837.1513028163927,None,4.911226917012755,6.44623510522797,8.506429781974425,False,False,False,1843.6676701039523,None,1843.6676701039523,None,1843.6676701039523,None,1843.6676701039523,None,1843.6676701039523,None,1843.6676701039523,None,1843.6676701039523,None,1843.6676701039523,None,1844.6826074613,None,1844.6826074613,None,1845.6657283501509,None,1845.6657283501509,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Computer.xlsx,c,Sychronize.jpg,Number7.jpg,7,Computer,,,,,1,0,10,1,0,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1846.7163191687632,None,1846.7163191687632,None,1847.165930609488,None,1847.165930609488,None,v,4.220307735738061,1847.165930609488,None,t,5.771578793725894,1847.165930609488,None,4.220307735738061,5.771578793725894,7.157424680693821,False,False,False,1853.0155747709941,None,1853.0155747709941,None,1853.0155747709941,None,1853.0155747709941,None,1853.0155747709941,None,1853.0155747709941,None,1853.0155747709941,None,1853.0155747709941,None,1854.0139935873676,None,1854.0139935873676,None,1854.9972014108425,None,1854.9972014108425,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Computer.xlsx,c,Sychronize.jpg,Number9.jpg,9,Computer,,,,,1,0,10,1,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856.065444770048,None,1856.065444770048,None,1856.4977648819404,None,1856.4977648819404,None,v,5.364175235821676,1856.4977648819404,None,t,7.363371972726782,1856.4977648819404,None,5.364175235821676,7.363371972726782,9.556587712404328,False,False,False,1863.945415642137,None,1863.945415642137,None,1863.945415642137,None,1863.945415642137,None,1863.945415642137,None,1863.945415642137,None,1863.945415642137,None,1863.945415642137,None,1864.9450804145272,None,1864.9450804145272,None,1865.9116757049796,None,1865.9116757049796,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Computer.xlsx,c,Sychronize.jpg,Number6.jpg,6,Computer,,,,,1,0,10,1,0,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1866.9784697260593,None,1866.9784697260593,None,1867.411762479208,None,1867.411762479208,None,v,3.3618693831331257,1867.411762479208,None,t,7.841258338586158,1867.411762479208,None,3.3618693831331257,7.841258338586158,6.241189899027596,False,False,False,1875.326949252314,None,1875.326949252314,None,1875.326949252314,None,1875.326949252314,None,1875.326949252314,None,1875.326949252314,None,1875.326949252314,None,1875.326949252314,None,1876.3428069618267,None,1876.3428069618267,None,1877.3260058031265,None,1877.3260058031265,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
